Date,BBCA,BYAN,TPIA,BBRI,BMRI,DSSA,TLKM,ASII,BBNI,ICBP
2024-04-07,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-08,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-09,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-10,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-11,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-12,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-13,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-14,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-15,9484.4130859375,18339.263671875,7091.5048828125,5168.494140625,6201.13525390625,12300.0,2996.481201171875,4443.34814453125,4864.28466796875,10390.9609375
2024-04-16,9146.544921875,18607.525390625,7216.35546875,4894.06103515625,6019.4169921875,12300.0,2813.023193359375,4295.939453125,4772.505859375,9672.6923828125
2024-04-17,9194.8125,18509.9765625,6841.80419921875,4848.322265625,6019.4169921875,12300.0,2795.55078125,4316.9970703125,4818.3955078125,9720.5771484375
2024-04-18,9146.544921875,18607.525390625,6916.7138671875,5008.408203125,6178.42041015625,12300.0,2839.2314453125,4295.939453125,4864.28466796875,9672.6923828125
2024-04-19,9146.544921875,18631.91015625,6841.80419921875,4825.45263671875,6110.2763671875,12300.0,2751.870361328125,4127.47021484375,4795.45068359375,9313.5576171875
2024-04-20,9146.544921875,18631.91015625,6841.80419921875,4825.45263671875,6110.2763671875,12300.0,2751.870361328125,4127.47021484375,4795.45068359375,9313.5576171875
2024-04-21,9146.544921875,18631.91015625,6841.80419921875,4825.45263671875,6110.2763671875,12300.0,2751.870361328125,4127.47021484375,4795.45068359375,9313.5576171875
